product_id,product_category
P018287,Electronics
P071510,Books
P014958,Electronics
P036888,Grocery
P076250,Books
P079950,Books
P068748,Sports
P012328,Electronics
P036092,Grocery
P015865,Electronics
P039047,Grocery
P054256,Beauty
P027010,Fashion
P034092,Grocery
P012828,Electronics
P039462,Grocery
P071329,Books
P059807,Beauty
P036007,Grocery
P025272,Fashion
P059434,Beauty
P047457,Home
P019444,Electronics
P058938,Beauty
P038123,Grocery
P059896,Beauty
P053538,Beauty
P023303,Fashion
P066303,Sports
P035060,Grocery
P071391,Books
P059551,Beauty
P071755,Books
P022081,Fashion
P012174,Electronics
P014098,Electronics
P046687,Home
P045344,Home
P021925,Fashion
P064088,Sports
P022721,Fashion
P058336,Beauty
P013460,Electronics
P024777,Fashion
P072838,Books
P051950,Beauty
P059835,Beauty
P036881,Grocery
P014278,Electronics
P029524,Fashion
P045576,Home
P026504,Fashion
P017828,Electronics
P043588,Home
P052511,Beauty
P048497,Home
P045890,Home
P054667,Beauty
P062658,Sports
P027707,Fashion
P072248,Books
P024620,Fashion
P022695,Fashion
P068172,Sports
P068573,Sports
P011032,Electronics
P013681,Electronics
P072624,Books
P051664,Beauty
P027279,Fashion
P048007,Home
P037603,Grocery
P055517,Beauty
P022601,Fashion
P068686,Sports
P019233,Electronics
P057787,Beauty
P051060,Beauty
P075929,Books
P058749,Beauty
P037609,Grocery
P019682,Electronics
P049553,Home
P062272,Sports
P075857,Books
P041905,Home
P056274,Beauty
P027363,Fashion
P055115,Beauty
P067713,Sports
P041470,Home
P033960,Grocery
P017576,Electronics
P046915,Home
P065967,Sports
P037678,Grocery
P053500,Beauty
P024219,Fashion
P056999,Beauty
P011349,Electronics
P074654,Books
P012575,Electronics
P071884,Books
P069829,Sports
P068928,Sports
P056453,Beauty
P075123,Books
P038578,Grocery
P061500,Sports
P057845,Beauty
P021130,Fashion
P061549,Sports
P057146,Beauty
P069583,Sports
P035664,Grocery
P013768,Electronics
P052146,Beauty
P018506,Electronics
P052870,Beauty
P031640,Grocery
P053556,Beauty
P046402,Home
P051091,Beauty
P071898,Books
P079263,Books
P078612,Books
P079425,Books
P043285,Home
P022914,Fashion
P039892,Grocery
P023530,Fashion
P018227,Electronics
P072566,Books
P066711,Sports
P056424,Beauty
P066528,Sports
P023136,Fashion
P013761,Electronics
P057559,Beauty
P076300,Books
P061719,Sports
P079652,Books
P075989,Books
P051572,Beauty
P039143,Grocery
P016402,Electronics
P048617,Home
P039859,Grocery
P042703,Home
P059520,Beauty
P051284,Beauty
P053108,Beauty
P025932,Fashion
P015893,Electronics
P079749,Books
P059023,Beauty
P055973,Beauty
P071934,Books
P065649,Sports
P037959,Grocery
P076085,Books
P041259,Home
P017960,Electronics
P059218,Beauty
P045624,Home
P051027,Beauty
P047232,Home
P063680,Sports
P068562,Sports
P033583,Grocery
P065338,Sports
P065999,Sports
P075081,Books
P043714,Home
P052178,Beauty
P013449,Electronics
P047662,Home
P018036,Electronics
P072156,Books
P023772,Fashion
P061955,Sports
P037147,Grocery
P061436,Sports
P077340,Books
P044568,Home
P017223,Electronics
P044038,Home
P022181,Fashion
P078562,Books
P063908,Sports
P021603,Fashion
P067434,Sports
P038539,Grocery
P072816,Books
P075905,Books
P013269,Electronics
P069054,Sports
P048736,Home
P035827,Grocery
P066102,Sports
P056961,Beauty
P066177,Sports
P067675,Sports
P075276,Books
P039378,Grocery
P012758,Electronics
P049288,Home
P072548,Books
P056993,Beauty
P022420,Fashion
P017367,Electronics
P055619,Beauty
P029966,Fashion
P052057,Beauty
P057702,Beauty
P019378,Electronics
P058716,Beauty
P025657,Fashion
P071466,Books
P029130,Fashion
P045993,Home
P017092,Electronics
P034200,Grocery
P051369,Beauty
P036794,Grocery
P077597,Books
P059181,Beauty
P037281,Grocery
P012313,Electronics
P046639,Home
P035639,Grocery
P047272,Home
P078871,Books
P054914,Beauty
P024267,Fashion
P019194,Electronics
P038352,Grocery
P065943,Sports
P039896,Grocery
P055795,Beauty
P056753,Beauty
P059989,Beauty
P019342,Electronics
P028836,Fashion
P052359,Beauty
P079185,Books
P051450,Beauty
P047353,Home
P025345,Fashion
P039837,Grocery
P076864,Books
P073681,Books
P027162,Fashion
P016955,Electronics
P048944,Home
P071103,Books
P076106,Books
P077316,Books
P054863,Beauty
P038918,Grocery
P048798,Home
P074676,Books
P016597,Electronics
P052350,Beauty
P066990,Sports
P048184,Home
P032760,Grocery
P019459,Electronics
P044059,Home
P065319,Sports
P046662,Home
P017307,Electronics
P013752,Electronics
P052218,Beauty
P026637,Fashion
P048403,Home
P039491,Grocery
P011974,Electronics
P036960,Grocery
P034061,Grocery
P055289,Beauty
P012178,Electronics
P074734,Books
P017328,Electronics
P025791,Fashion
P021217,Fashion
P052419,Beauty
P045181,Home
P072122,Books
P042305,Home
P079669,Books
P071112,Books
P055615,Beauty
P049681,Home
P042075,Home
P032989,Grocery
P025263,Fashion
P076428,Books
P078269,Books
P024987,Fashion
P078100,Books
P023207,Fashion
P014869,Electronics
P069796,Sports
P032834,Grocery
P059523,Beauty
P034301,Grocery
P056651,Beauty
P039085,Grocery
P035728,Grocery
P067975,Sports
P059480,Beauty
P077702,Books
P075856,Books
P068852,Sports
P075476,Books
P027692,Fashion
P047804,Home
P064197,Sports
P029991,Fashion
P067970,Sports
P063659,Sports
P067577,Sports
P037439,Grocery
P062203,Sports
P039905,Grocery
P066797,Sports
P014325,Electronics
P078038,Books
P028064,Fashion
P061525,Sports
P015854,Electronics
P013990,Electronics
P034770,Grocery
P044010,Home
P023192,Fashion
P062137,Sports
P051289,Beauty
P037875,Grocery
P041576,Home
P039441,Grocery
P025486,Fashion
P078812,Books
P018476,Electronics
P013893,Electronics
P059623,Beauty
P012470,Electronics
P019771,Electronics
P067842,Sports
P054861,Beauty
P025181,Fashion
P063709,Sports
P017628,Electronics
P051023,Beauty
P014709,Electronics
P057075,Beauty
P057580,Beauty
P015458,Electronics
P018648,Electronics
P055029,Beauty
P041430,Home
P045428,Home
P041690,Home
P015867,Electronics
P058463,Beauty
P048305,Home
P044472,Home
P026895,Fashion
P079741,Books
P045733,Home
P079399,Books
P022947,Fashion
P028959,Fashion
P069942,Sports
P046688,Home
P036125,Grocery
P043986,Home
P045520,Home
P045008,Home
P015404,Electronics
P075713,Books
P041337,Home
P023036,Fashion
P054115,Beauty
P047820,Home
P024467,Fashion
P031666,Grocery
P029980,Fashion
P061177,Sports
P045888,Home
P019895,Electronics
P075807,Books
P054264,Beauty
P045345,Home
P044517,Home
P066509,Sports
P051290,Beauty
P033223,Grocery
P059047,Beauty
P022559,Fashion
P027175,Fashion
P076008,Books
P042471,Home
P027439,Fashion
P045237,Home
P057092,Beauty
P032149,Grocery
P059956,Beauty
P043171,Home
P075887,Books
P048930,Home
P033433,Grocery
P078747,Books
P072813,Books
P049252,Home
P074858,Books
P026021,Fashion
P034457,Grocery
P039420,Grocery
P023553,Fashion
P076010,Books
P038879,Grocery
P011236,Electronics
P079702,Books
P049326,Home
P022171,Fashion
P045688,Home
P051916,Beauty
P015557,Electronics
P055544,Beauty
P035487,Grocery
P024797,Fashion
P069319,Sports
P072205,Books
P062523,Sports
P064550,Sports
P053623,Beauty
P055653,Beauty
P037298,Grocery
P046462,Home
P061222,Sports
P078638,Books
P038586,Grocery
P054705,Beauty
P079575,Books
P022972,Fashion
P077970,Books
P013391,Electronics
P036524,Grocery
P067536,Sports
P072493,Books
P029026,Fashion
P065135,Sports
P074289,Books
P017268,Electronics
P056786,Beauty
P063389,Sports
P038292,Grocery
P062888,Sports
P067490,Sports
P073629,Books
P068244,Sports
P024265,Fashion
P029155,Fashion
P065184,Sports
P029462,Fashion
P053015,Beauty
P068997,Sports
P062151,Sports
P021479,Fashion
P049694,Home
P038998,Grocery
P076177,Books
P011577,Electronics
P039422,Grocery
P038486,Grocery
P046415,Home
P079094,Books
P077041,Books
P015896,Electronics
P039802,Grocery
P065565,Sports
P018952,Electronics
P055889,Beauty
P045421,Home
P055431,Beauty
P051864,Beauty
P013670,Electronics
P061304,Sports
P013142,Electronics
P011069,Electronics
P017452,Electronics
P078502,Books
P019041,Electronics
P078256,Books
P028149,Fashion
P013368,Electronics
P051163,Beauty
P068574,Sports
P067817,Sports
P056153,Beauty
P021812,Fashion
P073671,Books
P026959,Fashion
P069201,Sports
P056797,Beauty
P055475,Beauty
P047915,Home
P012520,Electronics
P045560,Home
P045191,Home
P075700,Books
P059416,Beauty
P072642,Books
P039829,Grocery
P076437,Books
P077101,Books
P076449,Books
P062585,Sports
P047035,Home
P028100,Fashion
P055077,Beauty
P025382,Fashion
P012156,Electronics
P062035,Sports
P043912,Home
P026337,Fashion
P012757,Electronics
P034025,Grocery
P022822,Fashion
P044719,Home
P055774,Beauty
P025509,Fashion
P057974,Beauty
P064094,Sports
P045510,Home
P036731,Grocery
P054911,Beauty
P032445,Grocery
P041034,Home
P052013,Beauty
P057330,Beauty
P024501,Fashion
P044346,Home
P063975,Sports
P014126,Electronics
P019384,Electronics
P066754,Sports
P011880,Electronics
P027301,Fashion
P073596,Books
P043141,Home
P015059,Electronics
P011434,Electronics
P012796,Electronics
P028712,Fashion
P021243,Fashion
P039263,Grocery
P026088,Fashion
P016278,Electronics
P043046,Home
P035313,Grocery
P073634,Books
P022904,Fashion
P022442,Fashion
P038244,Grocery
P062499,Sports
P013640,Electronics
P056051,Beauty
P077414,Books
P028515,Fashion
P011121,Electronics
P074936,Books
P026423,Fashion
P073982,Books
P028633,Fashion
P079402,Books
P073553,Books
P045644,Home
P011623,Electronics
P052812,Beauty
P044904,Home
P058019,Beauty
P016797,Electronics
P047130,Home
P047932,Home
P059139,Beauty
P054986,Beauty
P059378,Beauty
P061325,Sports
P049948,Home
P038309,Grocery
P032472,Grocery
P069653,Sports
P035411,Grocery
P041332,Home
P078745,Books
P027848,Fashion
P015263,Electronics
P034022,Grocery
P059420,Beauty
P078104,Books
P013087,Electronics
P021897,Fashion
P012228,Electronics
P038660,Grocery
P032564,Grocery
P012593,Electronics
P024115,Fashion
P043560,Home
P075809,Books
P053183,Beauty
P053858,Beauty
P037717,Grocery
P055397,Beauty
P054526,Beauty
P045177,Home
P039228,Grocery
P014831,Electronics
P027327,Fashion
P027912,Fashion
P072103,Books
P012594,Electronics
P075667,Books
P065182,Sports
P037650,Grocery
P016436,Electronics
P063160,Sports
P076594,Books
P021002,Fashion
P058724,Beauty
P058295,Beauty
P064111,Sports
P052177,Beauty
P042181,Home
P058394,Beauty
P074165,Books
P076409,Books
P035843,Grocery
P048749,Home
P029548,Fashion
P071769,Books
P056955,Beauty
P011738,Electronics
P057659,Beauty
P037260,Grocery
P028693,Fashion
P056910,Beauty
P018141,Electronics
P075350,Books
P041048,Home
P062152,Sports
P029716,Fashion
P027794,Fashion
P025770,Fashion
P017333,Electronics
P074587,Books
P013048,Electronics
P031351,Grocery
P036340,Grocery
P022585,Fashion
P043305,Home
P048285,Home
P037414,Grocery
P038148,Grocery
P026285,Fashion
P068154,Sports
P062067,Sports
P059408,Beauty
P058775,Beauty
P016160,Electronics
P012500,Electronics
P021297,Fashion
P014925,Electronics
P047224,Home
P032041,Grocery
P079312,Books
P026842,Fashion
P011932,Electronics
P052225,Beauty
P057343,Beauty
P053137,Beauty
P034934,Grocery
P031637,Grocery
P036876,Grocery
P075862,Books
P028844,Fashion
P029114,Fashion
P011382,Electronics
P053552,Beauty
P015188,Electronics
P042493,Home
P029649,Fashion
P014498,Electronics
P042276,Home
P057888,Beauty
P074461,Books
P022920,Fashion
P061800,Sports
P052035,Beauty
P027926,Fashion
P033510,Grocery
P039939,Grocery
P059508,Beauty
P031137,Grocery
P018137,Electronics
P045648,Home
P019677,Electronics
P024043,Fashion
P077105,Books
P074393,Books
P027416,Fashion
P025541,Fashion
P053823,Beauty
P022152,Fashion
P012423,Electronics
P025392,Fashion
P038710,Grocery
P033881,Grocery
P067845,Sports
P076934,Books
P035445,Grocery
P037470,Grocery
P056180,Beauty
P034834,Grocery
P021574,Fashion
P025873,Fashion
P031486,Grocery
P015767,Electronics
P033196,Grocery
P052582,Beauty
P057409,Beauty
P026240,Fashion
P021753,Fashion
P045757,Home
P029367,Fashion
P039344,Grocery
P012770,Electronics
P056829,Beauty
P055433,Beauty
P024586,Fashion
P042710,Home
P036199,Grocery
P022819,Fashion
P038459,Grocery
P051423,Beauty
P033375,Grocery
P034595,Grocery
P071331,Books
P039738,Grocery
P031535,Grocery
P035260,Grocery
P031061,Grocery
P069487,Sports
P057844,Beauty
P039092,Grocery
P049381,Home
P022771,Fashion
P064128,Sports
P011368,Electronics
P025717,Fashion
P067133,Sports
P063444,Sports
P035852,Grocery
P021985,Fashion
P045465,Home
P047603,Home
P074828,Books
P038942,Grocery
P051781,Beauty
P021581,Fashion
P074125,Books
P047700,Home
P066932,Sports
P051120,Beauty
P032655,Grocery
P044086,Home
P017137,Electronics
P062846,Sports
P052983,Beauty
P059311,Beauty
P053252,Beauty
P042525,Home
P063325,Sports
P055043,Beauty
P073001,Books
P038954,Grocery
P052680,Beauty
P068305,Sports
P015942,Electronics
P075298,Books
P079963,Books
P064351,Sports
P037973,Grocery
P016090,Electronics
P078381,Books
P028448,Fashion
P019979,Electronics
P011995,Electronics
P046646,Home
P067392,Sports
P068074,Sports
P071292,Books
P028119,Fashion
P033029,Grocery
P056887,Beauty
P047840,Home
P043888,Home
P016951,Electronics
P011848,Electronics
P032293,Grocery
P016663,Electronics
P035928,Grocery
P011286,Electronics
P059622,Beauty
P025667,Fashion
P039415,Grocery
P045848,Home
P067722,Sports
P059294,Beauty
P013634,Electronics
P025625,Fashion
P077160,Books
P034646,Grocery
P038511,Grocery
P034451,Grocery
P027276,Fashion
P017439,Electronics
P057443,Beauty
P037272,Grocery
P077697,Books
P017662,Electronics
P029245,Fashion
P069136,Sports
P034535,Grocery
P028696,Fashion
P062635,Sports
P029849,Fashion
P026107,Fashion
P037077,Grocery
P057157,Beauty
P048062,Home
P052428,Beauty
P018488,Electronics
P034199,Grocery
P023083,Fashion
P046559,Home
P068053,Sports
P072197,Books
P042163,Home
P071205,Books
P029729,Fashion
P077509,Books
P029888,Fashion
P061463,Sports
P022218,Fashion
P037510,Grocery
P021210,Fashion
P038839,Grocery
P046901,Home
P024994,Fashion
P018511,Electronics
P035402,Grocery
P076602,Books
P076281,Books
P039480,Grocery
P038173,Grocery
P014254,Electronics
P061555,Sports
P073903,Books
P054184,Beauty
P056287,Beauty
P021042,Fashion
P069374,Sports
P036363,Grocery
P048146,Home
P074700,Books
P062851,Sports
P077378,Books
P064974,Sports
P059142,Beauty
P062414,Sports
P045453,Home
P022633,Fashion
P013621,Electronics
P016671,Electronics
P027335,Fashion
P063108,Sports
P034933,Grocery
P045403,Home
P058388,Beauty
P073683,Books
P023817,Fashion
P015612,Electronics
P059370,Beauty
P041811,Home
P034606,Grocery
P025130,Fashion
P046497,Home
P011135,Electronics
P052303,Beauty
P068275,Sports
P065293,Sports
P033832,Grocery
P019540,Electronics
P017224,Electronics
P042024,Home
P012939,Electronics
P055531,Beauty
P039075,Grocery
P067866,Sports
P043379,Home
P038036,Grocery
P035889,Grocery
P027735,Fashion
P049735,Home
P037122,Grocery
P021332,Fashion
P014005,Electronics
P059853,Beauty
P048310,Home
P048237,Home
P054249,Beauty
P059379,Beauty
P023699,Fashion
P065398,Sports
P064681,Sports
P024478,Fashion
P076161,Books
P016937,Electronics
P066554,Sports
P052248,Beauty
P046024,Home
P019002,Electronics
P069527,Sports
P023389,Fashion
P042788,Home
P022299,Fashion
P018329,Electronics
P067104,Sports
P046779,Home
P023559,Fashion
P027792,Fashion
P048215,Home
P057139,Beauty
P079317,Books
P055176,Beauty
P076741,Books
P058740,Beauty
P019272,Electronics
P038034,Grocery
P038584,Grocery
P043897,Home
P079452,Books
P031067,Grocery
P065957,Sports
P055807,Beauty
P037939,Grocery
P052520,Beauty
P033570,Grocery
P043195,Home
P075120,Books
P079200,Books
P022960,Fashion
P024143,Fashion
P075618,Books
P056427,Beauty
P074548,Books
P059499,Beauty
P076236,Books
P056224,Beauty
P036291,Grocery
P072921,Books
P048522,Home
P021168,Fashion
P014401,Electronics
P018389,Electronics
P013677,Electronics
P044967,Home
P063355,Sports
P031837,Grocery
P059316,Beauty
P011575,Electronics
P059188,Beauty
P023070,Fashion
P064992,Sports
P025669,Fashion
P072694,Books
P046408,Home
P022235,Fashion
P042718,Home
P072574,Books
P066103,Sports
P025898,Fashion
P044848,Home
P048533,Home
P016685,Electronics
P024347,Fashion
P078015,Books
P046000,Home
P023909,Fashion
P056112,Beauty
P031893,Grocery
P026167,Fashion
P034023,Grocery
P033088,Grocery
P051796,Beauty
P025004,Fashion
P072002,Books
P014257,Electronics
P062558,Sports
P061771,Sports
P058561,Beauty
P062757,Sports
P013728,Electronics
P023977,Fashion
P052760,Beauty
P069815,Sports
P071690,Books
P067832,Sports
P061916,Sports
P078930,Books
P055425,Beauty
P036416,Grocery
P018100,Electronics
P027388,Fashion
P058745,Beauty
P078650,Books
P058026,Beauty
P026361,Fashion
P026008,Fashion
P017534,Electronics
P029557,Fashion
P075984,Books
P053608,Beauty
P077743,Books
P024973,Fashion
P072105,Books
P049593,Home
P058384,Beauty
P035454,Grocery
P031030,Grocery
P057056,Beauty
P048537,Home
P072706,Books
P054753,Beauty
P071918,Books
P038004,Grocery
P013794,Electronics
P011174,Electronics
P053371,Beauty
P072761,Books
P077972,Books
P022703,Fashion
P077019,Books
P019432,Electronics
P024449,Fashion
P072284,Books
P022162,Fashion
P032809,Grocery
P019357,Electronics
P057896,Beauty
P061906,Sports
P028842,Fashion
P049960,Home
P023999,Fashion
P072391,Books
P025046,Fashion
P079830,Books
P054340,Beauty
P042729,Home
P078520,Books
P054589,Beauty
P024634,Fashion
P034232,Grocery
P033282,Grocery
P067593,Sports
P057839,Beauty
P022374,Fashion
P017951,Electronics
P053650,Beauty
P062985,Sports
P025055,Fashion
P061783,Sports
P053890,Beauty
P052257,Beauty
P077761,Books
P039103,Grocery
P055749,Beauty
P026989,Fashion
P078481,Books
P022519,Fashion
P075696,Books
P027086,Fashion
P052890,Beauty
P011698,Electronics
P078765,Books
P049788,Home
P071839,Books
P016076,Electronics
P032888,Grocery
P048402,Home
P055346,Beauty
P013242,Electronics
P033793,Grocery
P051402,Beauty
P013478,Electronics
P054927,Beauty
P074911,Books
P013027,Electronics
P041741,Home
P044489,Home
P013598,Electronics
P053230,Beauty
P066798,Sports
P064587,Sports
P059446,Beauty
P063330,Sports
P029065,Fashion
P064610,Sports
P053886,Beauty
P068018,Sports
P034493,Grocery
P072250,Books
P057883,Beauty
P016767,Electronics
P016925,Electronics
P064711,Sports
P051280,Beauty
P034977,Grocery
P053275,Beauty
P078456,Books
P051644,Beauty
P077780,Books
P065650,Sports
P069349,Sports
P056439,Beauty
P019609,Electronics
P025011,Fashion
P072339,Books
P044230,Home
P032159,Grocery
P067141,Sports
P011210,Electronics
P014109,Electronics
P072928,Books
P044631,Home
P055462,Beauty
P068067,Sports
P014388,Electronics
P061642,Sports
P079030,Books
P013530,Electronics
P067641,Sports
P016078,Electronics
P025562,Fashion
P048747,Home
P026670,Fashion
P038509,Grocery
P065251,Sports
P035693,Grocery
P022204,Fashion
P057282,Beauty
P066179,Sports
P028273,Fashion
P022669,Fashion
P074418,Books
P016516,Electronics
P022992,Fashion
P037242,Grocery
P067616,Sports
P035944,Grocery
P079387,Books
P042642,Home
P013457,Electronics
P076661,Books
P017996,Electronics
P016341,Electronics
P073582,Books
P073622,Books
P065550,Sports
P021783,Fashion
P015324,Electronics
P036129,Grocery
P048786,Home
P051777,Beauty
P038959,Grocery
P022457,Fashion
P066551,Sports
P073022,Books
P049900,Home
P058092,Beauty
P067911,Sports
P029660,Fashion
P066667,Sports
P014935,Electronics
P025867,Fashion
P027435,Fashion
P029799,Fashion
P078353,Books
P066515,Sports
P034082,Grocery
P073492,Books
P065991,Sports
P021712,Fashion
P014816,Electronics
P042280,Home
P035070,Grocery
P074597,Books
P076378,Books
P052790,Beauty
P075133,Books
P067940,Sports
P068203,Sports
P043423,Home
P021299,Fashion
P068386,Sports
P058289,Beauty
P046591,Home
P036682,Grocery
P039223,Grocery
P055502,Beauty
P015702,Electronics
P029643,Fashion
P027163,Fashion
P053196,Beauty
P075368,Books
P076679,Books
P047402,Home
P054447,Beauty
P068637,Sports
P033097,Grocery
P063721,Sports
P074682,Books
P058407,Beauty
P029739,Fashion
P043849,Home
P066078,Sports
P052313,Beauty
P024553,Fashion
P058963,Beauty
P064229,Sports
P063831,Sports
P047009,Home
P041303,Home
P076925,Books
P053458,Beauty
P068493,Sports
P044441,Home
P079845,Books
P062892,Sports
P078670,Books
P067097,Sports
P021981,Fashion
P017580,Electronics
P046428,Home
P037852,Grocery
P051465,Beauty
P032921,Grocery
P072773,Books
P066346,Sports
P072511,Books
P074761,Books
P055957,Beauty
P077837,Books
P034120,Grocery
P016637,Electronics
P049816,Home
P059861,Beauty
P065961,Sports
P014639,Electronics
P078265,Books
P017642,Electronics
P037833,Grocery
P043616,Home
P053441,Beauty
P012196,Electronics
P042723,Home
P075044,Books
P042011,Home
P035263,Grocery
P048396,Home
P057784,Beauty
P068421,Sports
P068956,Sports
P048925,Home
P055144,Beauty
P036992,Grocery
P073954,Books
P065764,Sports
P037120,Grocery
P033380,Grocery
P025798,Fashion
P015714,Electronics
P079417,Books
P071363,Books
P029031,Fashion
P031230,Grocery
P054913,Beauty
P073667,Books
P038477,Grocery
P041431,Home
P067634,Sports
P018181,Electronics
P042050,Home
P071672,Books
P033261,Grocery
P018277,Electronics
P034587,Grocery
P013453,Electronics
P058331,Beauty
P062850,Sports
P075078,Books
P049228,Home
P033056,Grocery
P063380,Sports
P022256,Fashion
P015357,Electronics
P057403,Beauty
P043472,Home
P034487,Grocery
P013569,Electronics
P027801,Fashion
P014311,Electronics
P048950,Home
P078114,Books
P079126,Books
P027728,Fashion
P037590,Grocery
P056971,Beauty
P033410,Grocery
P035815,Grocery
P055490,Beauty
P019465,Electronics
P046841,Home
P038717,Grocery
P071366,Books
P066213,Sports
P032631,Grocery
P071277,Books
P025057,Fashion
P037459,Grocery
P034203,Grocery
P017983,Electronics
P036421,Grocery
P063202,Sports
P068595,Sports
P011695,Electronics
P017258,Electronics
P062908,Sports
P066937,Sports
P068023,Sports
P069827,Sports
P041602,Home
P054792,Beauty
P071517,Books
P042046,Home
P034513,Grocery
P027605,Fashion
P063494,Sports
P012949,Electronics
P062473,Sports
P078307,Books
P056862,Beauty
P069370,Sports
P016248,Electronics
P059223,Beauty
P014308,Electronics
P072272,Books
P041543,Home
P038327,Grocery
P059012,Beauty
P054159,Beauty
P039866,Grocery
P013916,Electronics
P061118,Sports
P033460,Grocery
P041596,Home
P032527,Grocery
P025652,Fashion
P075620,Books
P031112,Grocery
P056126,Beauty
P023099,Fashion
P076572,Books
P028669,Fashion
P018930,Electronics
P018303,Electronics
P032087,Grocery
P043803,Home
P058193,Beauty
P016615,Electronics
P014592,Electronics
P068991,Sports
P066523,Sports
P044358,Home
P017542,Electronics
P051422,Beauty
P075520,Books
P057658,Beauty
P033423,Grocery
P042936,Home
P048921,Home
P063604,Sports
P049114,Home
P052535,Beauty
P019525,Electronics
P011156,Electronics
P025083,Fashion
P013239,Electronics
P024249,Fashion
P014143,Electronics
P058812,Beauty
P077058,Books
P061154,Sports
P049259,Home
P051448,Beauty
P065329,Sports
P031683,Grocery
P063650,Sports
P053548,Beauty
P051560,Beauty
P025587,Fashion
P076228,Books
P077737,Books
P032996,Grocery
P016289,Electronics
P066540,Sports
P076724,Books
P032718,Grocery
P069731,Sports
P037992,Grocery
P067874,Sports
P052636,Beauty
P065071,Sports
P049201,Home
P039953,Grocery
P059566,Beauty
P061869,Sports
P052265,Beauty
P046726,Home
P053351,Beauty
P044479,Home
P051932,Beauty
P044440,Home
P073184,Books
P055657,Beauty
P048847,Home
P049109,Home
P054109,Beauty
P051641,Beauty
P055110,Beauty
P016513,Electronics
P058552,Beauty
P023306,Fashion
P018760,Electronics
P035515,Grocery
P069615,Sports
P053722,Beauty
P012065,Electronics
P044770,Home
P013270,Electronics
P078635,Books
P074411,Books
P018031,Electronics
P019698,Electronics
P045809,Home
P071208,Books
P034808,Grocery
P054284,Beauty
P078466,Books
P049336,Home
P035813,Grocery
P056949,Beauty
P064877,Sports
P046026,Home
P041566,Home
P077006,Books
P013153,Electronics
P027708,Fashion
P053400,Beauty
P013012,Electronics
P031475,Grocery
P057091,Beauty
P023786,Fashion
P025633,Fashion
P012660,Electronics
P075516,Books
P012397,Electronics
P032831,Grocery
P058175,Beauty
P057695,Beauty
P041373,Home
P037385,Grocery
P035173,Grocery
P062586,Sports
P073998,Books
P068226,Sports
P075884,Books
P066190,Sports
P056736,Beauty
P059275,Beauty
P079565,Books
P043971,Home
P011074,Electronics
P027387,Fashion
P051413,Beauty
P014524,Electronics
P051483,Beauty
P052756,Beauty
P043499,Home
P029751,Fashion
P064224,Sports
P043452,Home
P016690,Electronics
P019549,Electronics
P075664,Books
P047529,Home
P047352,Home
P045736,Home
P038339,Grocery
P039448,Grocery
P078761,Books
P013182,Electronics
P077025,Books
P051855,Beauty
P065031,Sports
P012262,Electronics
P019088,Electronics
P077708,Books
P055563,Beauty
P078709,Books
P066842,Sports
P068276,Sports
P033665,Grocery
P026186,Fashion
P065557,Sports
P058362,Beauty
P066766,Sports
P013121,Electronics
P011601,Electronics
P069937,Sports
P036628,Grocery
P032274,Grocery
P012017,Electronics
P032517,Grocery
P044147,Home
P044096,Home
P015003,Electronics
P034441,Grocery
P079591,Books
P049698,Home
P049785,Home
P055492,Beauty
P041609,Home
P061981,Sports
P069861,Sports
P065425,Sports
P064924,Sports
P071144,Books
P022607,Fashion
P054736,Beauty
P069525,Sports
P016054,Electronics
P025141,Fashion
P065192,Sports
P052212,Beauty
P036958,Grocery
P074475,Books
P024806,Fashion
P028690,Fashion
P016281,Electronics
P022281,Fashion
P072612,Books
P077916,Books
P039986,Grocery
P026880,Fashion
P069768,Sports
P044278,Home
P042501,Home
P028989,Fashion
P042381,Home
P047649,Home
P061417,Sports
P011826,Electronics
P028617,Fashion
P019209,Electronics
P016508,Electronics
P026197,Fashion
P022063,Fashion
P026020,Fashion
P031441,Grocery
P029076,Fashion
P067937,Sports
P044144,Home
P043304,Home
P048828,Home
P047851,Home
P014133,Electronics
P021109,Fashion
P076443,Books
P036493,Grocery
P064358,Sports
P023171,Fashion
P039181,Grocery
P027410,Fashion
P042564,Home
P016837,Electronics
P014754,Electronics
P041494,Home
P078945,Books
P044040,Home
P054763,Beauty
P066769,Sports
P015706,Electronics
P029121,Fashion
P017436,Electronics
P013382,Electronics
P023628,Fashion
P074661,Books
P074472,Books
P022455,Fashion
P028774,Fashion
P014259,Electronics
P033839,Grocery
P052290,Beauty
P054815,Beauty
P068002,Sports
P062235,Sports
P031492,Grocery
P064613,Sports
P018922,Electronics
P023991,Fashion
P021821,Fashion
P014973,Electronics
P052659,Beauty
P054501,Beauty
P064339,Sports
P075160,Books
P016031,Electronics
P067071,Sports
P071178,Books
P077381,Books
P041386,Home
P023037,Fashion
P067752,Sports
P046870,Home
P012321,Electronics
P018239,Electronics
P047304,Home
P061085,Sports
P078895,Books
P041499,Home
P013907,Electronics
P013355,Electronics
P038598,Grocery
P062772,Sports
P028384,Fashion
P062095,Sports
P047844,Home
P076080,Books
P055637,Beauty
P021159,Fashion
P033751,Grocery
P017196,Electronics
P076789,Books
P048191,Home
P041655,Home
P075321,Books
P048862,Home
P071935,Books
P033531,Grocery
P027557,Fashion
P068517,Sports
P029828,Fashion
P014177,Electronics
P011358,Electronics
P044157,Home
P043298,Home
P035613,Grocery
P032032,Grocery
P046640,Home
P072844,Books
